frame.time_epoch,frame.len,tcp.analysis.acks_frame,tcp.analysis.lost_segment,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.spurious_retransmission,tcp.analysis.out_of_order
"61.882873000","1502",,,,,,
"62.155890000","1502",,,"1",,,
"62.201394000","1502",,,,,,
"62.202896000","1502",,,,,,
"62.204398000","1502",,,,,,
"62.213372000","1502",,"1",,,,
"62.214874000","1502",,,,,,
"62.487892000","1502",,,,,,
"62.489394000","1502",,,,,,
"62.490896000","1502",,,,,,
"62.533395000","1502",,,,,,
"62.534897000","1502",,,,,,
"62.555654000","1502",,"1",,,,
"62.819893000","1502",,,,,,
"62.821395000","1502",,,,,,
"62.822897000","1502",,,,,,
"62.866898000","1502",,"1",,,,
"62.887700000","1502",,,"1",,,
"63.151894000","1502",,,,,,
"63.153396000","1502",,,,,,
"63.201594000","1502",,,,,,
"63.419862000","1502",,,"1",,,
"63.485398000","1502",,"1",,,,
"63.533622000","1502",,,,,,"1"
"63.687862000","1502",,,"1",,,
"63.753365000","1502",,"1",,,,
"63.754867000","1502",,,,,,
"63.838017000","1502",,,,,,
"63.865650000","1502",,,,,,"1"
"64.086896000","1502",,,,,,
"64.135587000","1502",,,,,,
"64.197652000","1502",,,,,,
"64.199154000","1502",,,,,,
"64.287862000","1502",,,,,,"1"
"64.432656000","1502",,,,,,
"64.529653000","1502",,,,,,
"64.531155000","1502",,,,,,
"64.532657000","1502",,,,,,
"64.619863000","1502",,,,,,
"64.703862000","1502",,,"1",,,
"64.764657000","1502",,,,,,
"64.766159000","1502",,,,,,
"64.861654000","1502",,,,,,
"64.863156000","1502",,,,,,
"64.864658000","1502",,,,,,
"65.035890000","1502",,,"1",,,
"65.096658000","1502",,"1",,,,
"65.098160000","1502",,,,,,
"65.193656000","1502",,,,,,
"65.195158000","1502",,,,,,
"65.196660000","1502",,,,,,
"65.367892000","1502",,,,,,
"65.370896000","1502",,"1",,,,
"65.454915000","1502",,"1",,,,
"65.487862000","1502",,,,,,"1"
"65.525657000","1502",,,,,,
"65.527159000","1502",,,,,,
"65.528661000","1502",,,,,,
"65.699893000","1502",,,,,,
"65.742666000","1502",,,,,,
"65.786961000","1502",,,"1",,,
"65.857659000","1502",,,,,,
"65.859161000","1502",,,,,,
"65.860663000","1502",,,,,,
"66.113230000","1502",,"1",,,,
"66.118962000","1502",,,,,,
"66.120464000","1502",,,,,,
"66.189660000","1502",,,,,,
"66.191162000","1502",,,,,,
"66.192664000","1502",,,,,,
"66.445276000","1502",,,"1",,,
"66.523163000","1502",,"1",,,,
"66.524665000","1502",,,,,,
"66.856694000","1502",,,,,,
"66.873563000","1502",,,,,,
"66.983862000","1502",,"1",,,,
"67.055862000","1502",,,,,,"1"
"67.205591000","1502",,,,,,
"67.311862000","1502",,,"1",,,
"67.341174000","1502",,,,,,
"67.387863000","1502",,,,,,
"67.519862000","1502",,,,,,"1"
"67.537593000","1502",,,,,,
"67.539095000","1502",,,,,,
"67.643863000","1502",,,,,,
"67.645365000","1502",,,,,,
"67.646867000","1502",,,,,,
"67.673202000","1502",,,"1",,,
"67.719865000","1502",,,,,,
"67.869594000","1502",,,,,,
"67.871096000","1502",,,,,,
"67.975865000","1502",,,,,,
"67.977367000","1502",,,,,,
"67.978869000","1502",,,,,,
"68.006705000","1502",,"1",,,,
"68.051866000","1502",,,,,,
"68.201595000","1502",,,,,,
"68.203097000","1502",,,,,,
"68.307866000","1502",,,,,,
"68.309368000","1502",,,,,,
"68.383867000","1502",,,,,,
"68.385369000","1502",,,,,,
"68.533597000","1502",,,,,,
"68.539862000","1502",,,,,,"1"
"68.639867000","1502",,"1",,,,
"68.641369000","1502",,,,,,
"68.720375000","1502",,"1",,,,
"68.843862000","1502",,,"1",,,
"68.865598000","1502",,,,,,
"68.871863000","1502",,"1",,,,
"68.873365000","1502",,,,,,
"68.973398000","1502",,,,,,
"68.989902000","1502",,,,,,
"69.203892000","1502",,,,,,
"69.205394000","1502",,,,,,
"69.206896000","1502",,,,,,
"69.305426000","1502",,,,,,"1"
"69.376963000","1502",,,,,,
"69.538924000","1502",,,,,,"1"
"69.637427000","1502",,,,,,
"69.870925000","1502",,"1",,,,
"69.911862000","1502",,,"1",,,
"69.969429000","1502",,,,,,
"69.970931000","1502",,,,,,
"69.972433000","1502",,,,,,
"70.071862000","1502",,,"1",,,
"70.220056000","1502",,,,,,
"70.272433000","1502",,,,,,
"70.301430000","1502",,,,,,
"70.304434000","1502",,"1",,,,
"70.604434000","1502",,,,,,
"70.605936000","1502",,,,,,
"70.607862000","1502",,,,,,"1"
"70.633431000","1502",,,,,,
"70.690573000","1502",,,,,,
"70.811862000","1502",,,"1",,,
"70.937964000","1502",,,,,,
"70.939863000","1502",,,,,,
"71.015132000","1502",,,,,,
"71.143890000","1502",,,"1",,,
"71.269966000","1502",,,,,,
"71.271468000","1502",,,,,,
"71.272970000","1502",,,,,,
"71.347161000","1502",,,"1",,,
"71.396833000","1502",,,,,,
"71.475892000","1502",,,,,,
"71.477394000","1502",,,,,,
"71.478896000","1502",,,,,,
"71.603469000","1502",,"1",,,,
"71.604971000","1502",,,,,,
"71.679162000","1502",,,,,,
"71.728835000","1502",,,,,,
"71.730337000","1502",,,,,,
"71.807893000","1502",,,,,,
"71.812399000","1502",,"1",,,,
"71.954693000","1502",,"1",,,,
"72.011163000","1502",,,,,,
"72.062338000","1502",,"1",,,,
"72.135862000","1502",,,,,,"1"
"72.139894000","1502",,,,,,
"72.343165000","1502",,,,,,
"72.344667000","1502",,,"1",,,
"72.398773000","1502",,,,,,
"72.595862000","1502",,,,,,"1"
"72.676713000","1502",,,,,,
"72.879862000","1502",,,"1",,,
"73.003862000","1502",,,,,,"1"
"73.008714000","1502",,"1",,,,
"73.211863000","1502",,,,,,
"73.213365000","1502",,,,,,
"73.275862000","1502",,,"1",,,
"73.338867000","1502",,"1",,,,
"73.344437000","1502",,,,,,
"73.545367000","1502",,,,,,
"73.546869000","1502",,,,,,
"73.548371000","1502",,,,,,
"73.626718000","1502",,,,,,
"73.628220000","1502",,,,,,
"73.676465000","1502",,,,,,
"73.728493000","1502",,,,,,
"73.811862000","1502",,,,,,"1"
"73.871862000","1502",,,,,,"1"
"73.877368000","1502",,,,,,
"73.878870000","1502",,,,,,
"73.880372000","1502",,,,,,
"74.008493000","1502",,,,,,"1"
"74.143863000","1502",,"1",,,,
"74.210871000","1502",,"1",,,,
"74.212373000","1502",,,,,,
"74.340494000","1502",,,,,,
"74.341996000","1502",,,,,,
"74.544402000","1502",,,,,,
"74.564965000","1502",,,,,,
"74.672545000","1502",,,,,,
"74.674047000","1502",,,,,,
"74.896993000","1502",,,,,,
"75.004547000","1502",,"1",,,,
"75.207862000","1502",,,,,,
"75.255862000","1502",,,,,,
"75.383104000","1502",,,,,,
"75.563735000","1502",,,,,,
"75.567862000","1502",,,"1",,,
"75.587890000","1502",,,"1",,,
"75.590970000","1502",,,,,,
"75.715132000","1502",,,,,,"1"
"75.901365000","1502",,,,,,
"75.902867000","1502",,,,,,
"75.904369000","1502",,,,,,
"75.919892000","1502",,,,,,
"75.922971000","1502",,,,,,
"75.924473000","1502",,,,,,
"76.233367000","1502",,,,,,
"76.236371000","1502",,"1",,,,
"76.251893000","1502",,,,,,
"76.254972000","1502",,,,,,
"76.256474000","1502",,,,,,
"76.435862000","1502",,"1",,,,
"76.565368000","1502",,,,,,
"76.583894000","1502",,,,,,
"76.585396000","1502",,,,,,
"76.588476000","1502",,"1",,,,
"76.767862000","1502",,,,,,"1"
"76.837608000","1502",,,,,,
